,composer_id,dob,first_name,last_name
11590,13271,1964,Roger,Hanschel
11591,13272,1948,Bernd,Hanschke
11592,13273,NaN,Hermann,Hanschmann
11593,13274,1770,Peter,Hansel
11594,13275,1960,Jürg,Hanselmann
11595,13276,1860,Robert,Hansen
11596,13277,NaN,Th.,Hansen
11597,13278,1968,Flemming,Hansen
11598,13279,1738,Wilhelm,Hanser
11599,13280,1939,Geoffrey,Hanson
11600,13281,1896,Howard,Hanson
11601,13282,1913,Raymond,Hanson
11602,13283,1873,Arthur,Hansotte
11603,13284,1874,Johannes,Hanssen
11604,13285,1777,Charles,Hanssens
11605,13286,1802,Charles,Hanssens
11606,13287,1950,Bo,Hansson
11607,13288,NaN,Ousama,Hantari
11608,13289,1723,Morïc,Hantke
11609,13290,1915,Jan,Hanuš
11610,13291,1886,Algot,Haquinius
11611,13292,1935,Kazuko,Hara
11612,13293,1968,Keiko,Harada
11613,13294,1564,Kryštof,Bezdružic
11614,13295,1928,Tonin,Harapi
11615,13296,1919,Milan,Harasta
11616,13297,NaN,Otto,Harbach
11617,13298,NaN,Barbara,Harbach
11618,13299,1938,John,Harbison
11619,13300,1966,Andrew,Harbridge
11620,13301,1859,Eugène,Harcourt
11621,13302,NaN,Carl,Hardebeck
11622,13303,NaN,Jacques,Hardel
11623,13304,1858,Guy,Hardelot
11624,13305,1574,James,Harden
11625,13306,NaN,G.,Hardenwald
11626,13307,1883,Knud,Harder
11627,13308,1917,Egil,Harder
11628,13309,1775,August,Harder
11629,13310,NaN,Ronan,Hardiman
11630,13311,1916,Louis,Hardin
11631,13312,1575,James,Harding
11632,13313,NaN,,Hardley
11633,13314,1727,Henri,Hardouin
11634,13315,1696,Johann,Hardt
11635,13316,1950,Glenn,Hardy
11636,13317,NaN,Sigerus,Harelbecanus
11637,13318,NaN,Henry,Hargrave
11638,13319,1849,Francisco,Hargreaves
11639,13320,NaN,Paul,Haring
11640,13321,NaN,Charles,Haring
11641,13322,1727,Henry,Harington
11642,13323,1969,Nickos,Harizanos
11643,13324,NaN,Oleh,Harkavyy
11644,13325,NaN,Clifford,Harker
11645,13326,NaN,J.,Harklan
11646,13327,1941,Aharon,Harlap
11647,13328,1956,John,Harle
11648,13329,1954,James,Harley
11649,13330,1907,Leigh,Harline
11650,13331,1887,William,Harling
11651,13332,1970,Chris,Harman
11652,13333,1918,Carter,Harman
11653,13334,1885,Arthur,Harmat
11654,13335,1823,John,Harmston
11655,13336,1963,Johannes,Harneit
11656,13337,1924,"Joe,",Harnell
11657,13338,1568,Otto,Harnisch
11658,13339,NaN,,Harold
11659,13340,NaN,John,Harper
11660,13341,1941,Edward,Harper
11661,13342,NaN,R.Ethel,Harraden
11662,13343,1703,Gottlob,Harrer
11663,13344,1933,David,Harries
11664,13345,1945,Ross,Harris
11665,13346,1916,Albert,Harris
11666,13347,1970,Pete,Harris
11667,13348,1867,Charles,Harris
11668,13349,1870,Cuthbert,Harris
11669,13350,NaN,Julian,Harris
11670,13351,1950,Paul,Harris
11671,13352,1709,James,Harris
11672,13353,1745,Joseph,Harris
11673,13354,1931,Donald,Harris
11674,13355,1976,Elisa,Harris
11675,13356,1965,Kevin,Harris
11676,13357,1961,Todd,Harris
11677,13358,1956,Matthew,Harris
11678,13359,1898,Roy,Harris
11679,13360,1883,Sir,Harris
11680,13361,1945,Howard,Harris
11681,13362,1871,Clément,Harris
11682,13363,1851,Annie,Harrison
11683,13364,1859,Susie,Harrison
11684,13365,1943,George,Harrison
11685,13366,NaN,Jonty,Harrison
11686,13367,1891,May,Harrison
11687,13368,NaN,Michael,Harrison
11688,13369,1965,Sadie,Harrison
11689,13370,NaN,Timothy,Harrison
11690,13371,1885,Julius,Harrison
11691,13372,1915,Pamela,Harrison
11692,13373,1969,Bryn,Harrison
11693,13374,1917,Lou,Harrison
11694,13375,1862,Charles,Harriss
11695,13376,NaN,Damien,Harron
11696,13377,1898,Tibor,Harsanyi
11697,13378,NaN,Dick,Harst
11698,13379,1698,Coelestin,Harst
11699,13380,1898,Frederic,Hart
11700,13381,NaN,Paul,Hart
11701,13382,1794,Joseph,Hart
11702,13383,1874,Fritz,Hart
11703,13384,1647,James,Hart
11704,13385,1674,Philip,Hart
11705,13386,NaN,Gustav,Hartel
11706,13387,1859,Wilhelm,Harteveld
11707,13388,1907,Heinz,Hartig
11708,13389,NaN,,Hartig
11709,13390,NaN,Lynn,Harting-Ware
11710,13391,1952,Stephen,Hartke
11711,13392,1796,Karl,Hartknoch
11712,13393,NaN,G.,Hartleb
11713,13394,NaN,Richard,Hartley
11714,13395,1927,Walter,Hartley
11715,13396,1905,Fred,Hartley
11716,13397,1863,Paul,Hartmann
11717,13398,1881,Arthur,Hartmann
11718,13399,1807,Emma,Hartmann
11719,13400,NaN,John,Hartmann
11720,13401,1726,Johann,Hartmann
11721,13402,1750,Christian,Hartmann
11722,13403,1580,Heinrich,Hartmann
11723,13404,1920,Erich,Hartmann
11724,13405,1805,Johann,Hartmann
11725,13406,1905,Karl,Hartmann
11726,13407,1836,Emil,Hartmann
11727,13408,NaN,Frédéric,Hartmann
11728,13409,1829,Eduard,Hartog
11729,13410,1828,L.,Hartsough
11730,13411,NaN,,Hartsthorne
11731,13440,1493,Johannes,Hartung
11732,13441,1944,James,Hartway
11733,13442,1945,Hugh,Hartwell
11734,13443,NaN,Robin,Hartwell
11735,13444,1879,Herbert,Harty
11736,13445,1920,Alexander,Arutiunian
11737,13446,1935,Paul,Harvey
11738,13447,1629,Mary,Harvey
11739,13448,1953,Richard,Harvey
11740,13449,1939,Jonathan,Harvey
11741,13450,1859,Basil,Harwood
11742,13451,1485,Balthasar,Resinarius
11743,13452,1951,Rahilja,Hasanova
11744,13453,NaN,Anton,Hasefeld
11745,13454,1907,Yoshio,Hasegawa
11746,13455,1936,Josef,Haselbach
11747,13456,1928,Hans,Haselbock
11748,13457,1875,Hanne,Hasen
11749,13458,1546,Sebastian,Hasenknopf
11750,13459,1885,Franz,Hasenohrl
11751,13460,1781,Christian,Haeser
11752,13461,1924,Klaus,Hashagen
11753,13462,1904,"Qunihico,",Hashimoto
11754,13463,1879,Karel,Hasler
11755,13464,1972,Johann,Hasler
11756,13465,1816,Karl,Haslinger
11757,13466,1787,Tobias,Haslinger
11758,13467,1550,Adam,Haslmayr
11759,13468,1954,Irina,Hasnas
11760,13469,1378,Johannes,Hasprois
11761,13470,1922,Pierre,Hasquenoph
11762,13471,NaN,Alex,Hassan
11763,13472,1958,Jean,Hasse
11764,13473,1585,Peter,Hasse
11765,13474,1617,Nikolaus,Hasse
11766,13475,1883,Karl,Hasse
11767,13476,1659,Peter,Hasse
11768,13477,1699,Johann,Hasse
11769,13478,NaN,Hans,Hasselbach
11770,13479,1937,John,Hassell
11771,13480,1845,Alphonse,Hasselmans
11772,13481,NaN,,Hassenhut
11773,13482,1562,Kaspar,Hassler
11774,13483,1569,Jakob,Hassler
11775,13484,1747,Johann,Hässler
11776,13485,1564,Hans,Hassler
11777,13486,1921,Yaron,Hasson
11778,13487,1953,Derek,Hasted
11779,13488,1784,Thomas,Hastings
11780,13489,1560,Georg,Hasz
11781,13490,1724,Dismas,Hataš
11782,13491,1739,Jindřich,Hataš
11783,13492,1756,Heinrich,Hatas
11784,13493,1724,Dismas,Hataš
11785,13494,1739,Jindřich,Hataš
11786,13495,1957,Peter,Hatch
11787,13496,1939,Tony,Hatch
11788,13497,1972,Samer,Hatoum
11789,13498,1941,Juraj,Hatrik
11790,13499,1724,Dismas,Hataš
11791,13500,1739,Jindřich,Hataš
11792,13501,NaN,Wilhelm,Hatter
11793,13502,1808,John,Hatton
11794,13503,1879,Josip,Hatze
11795,13504,1953,Christos,Hatzis
11796,13505,1919,Roman,Haubenstock-Ramati
11797,13506,1964,Martin,Hauber
11798,13507,1892,Charles,Haubiel
11799,13508,NaN,Johannes,Haucourt
11800,13509,1877,Louis,Haudebert
11801,13510,1721,Carl,Haudek
11802,13511,1751,Joseph,Haudimont
11803,13512,1740,Wolgang,Haueisen
11804,13513,1883,Joseph,Hauer
11805,13514,1755,Wilhelm,Hauff
11806,13515,1871,Gustave,Haug
11807,13516,1952,Halvor,Haug
11808,13517,1900,Hans,Haug
11809,13518,NaN,Walter,Haughter
11810,13519,1490,Virgilius,Haugk
11811,13520,1932,Günther,Hauk
11812,13521,1960,Tomasson,Haukur
11813,13522,NaN,Elisabeth,Haulteterre
11814,13523,1952,Erik,Haumann
11815,13524,1810,Karl,Haupt
11816,13525,1935,Walter,Haupt
11817,13526,1792,Moritz,Hauptmann
11818,13527,1928,Karl,Haus
11819,13528,NaN,Fritz,Hauser
11820,13529,1826,Moritz,Hauser
11821,13530,1803,Johann,Hauser
11822,13531,1812,William,Hauser
11823,13532,NaN,Valentin,Haussmann
11824,13533,1962,Karin,Haussmann
11825,13534,NaN,Victor,Haussmann
11826,13535,1565,Valentin,Haussmann
11827,13536,1941,Teppo,Hauta-Aho
11828,13537,1430,William,Haute
11829,13538,NaN,Antoine,Hauville
11830,13539,NaN,Joachim,Montagne
11831,13540,NaN,Christophe,Havel
11832,13541,1972,Rocco,Havelaar
11833,13542,1925,Svatopluk,Havelka
11834,13543,NaN,Walter,Haven
11835,13544,1954,Birgit,Havenstein
11836,13545,1793,William,Havergal
11837,13546,NaN,Damien,Havericq
11838,13547,1696,Gerhardus,Havingha
11839,13548,1958,Hanna,Havrilets
11840,13549,NaN,Matthias,Hawdon
11841,13550,1734,Thomas,Haweis
11842,13551,1936,Jan,Hawel
11843,13552,1916,Jack,Hawes
11844,13553,1958,Patrick,Hawes
11845,13554,1785,William,Hawes
11846,13555,1949,John,Hawkins
11847,13556,1944,John,Hawkins
11848,13557,1662,James,Hawkins
11849,13558,1867,Stanley,Hawley
11850,13559,1858,Charles,Hawley
11851,13560,NaN,William,Hawley
11852,13561,NaN,Herbert,Haworth
11853,13562,1889,Edward,Hay
11854,13563,NaN,Gilbert,Hay
11855,13564,1957,Daniel,Hay
11856,13565,1807,Helen,Claneboye
11857,13566,1914,Fumio,Hayasaka
11858,13567,1931,Hikaru,Hayashi
11859,13568,1968,Sam,Hayden
11860,13569,NaN,George,Hayden
11861,13570,1732,Franz,Haydn
11862,13571,1737,Michael,Haydn
11863,13572,1896,Glen,Haydon
11864,13573,1901,Leo,Haye
11865,13574,1973,Morgan,Hayes
11866,13575,1942,Isaac,Hayes
11867,13576,NaN,Mark,Hayes
11868,13577,1963,Nick,Hayes
11869,13578,1738,Philip,Hayes
11870,13579,1708,William,Hayes
11871,13580,1741,William,Hayes
11872,13581,1678,Nicola,Haym
11873,13582,1860,Hans,Haym
11874,13583,1920,Richard,Hayman
11875,13584,NaN,Gérard,Hayne
11876,13585,1590,Gilles,Hayne
11877,13586,1859,Walter,Haynes
11878,13587,1950,Stanley,Haynes
11879,13588,1941,Sorrel,Hays
11880,13589,1948,Chris,Hazell
11881,13590,1930,Roberto,Hazon
11882,13591,1949,Peter,Hazzard
11883,13592,1903,Luting,He
11884,13593,1903,"Luting,",He
11885,13594,NaN,,Dong
11886,13595,1900,Micheal,Head
11887,13596,1930,Christopher,Headington
11888,13597,NaN,Wilf,Headley
11889,13598,1936,Derek,Healey
11890,13599,1847,Charles,Heap
11891,13600,1942,Alan,Heard
11892,13601,1937,John,Hearne
11893,13602,1887,John,Heath
11894,13603,NaN,John,Heath
11895,13604,1608,John,Heath
11896,13605,NaN,Reginald,Heath
11897,13606,1956,Dave,Heath
11898,13607,1784,Guillaume,Heather
11899,13608,1918,John,Heaton
11900,13609,1701,John,Hebden
11901,13610,1812,Michael,Hebenstreit
11902,13611,1667,Pantaleon,Hebenstreit
11903,13612,NaN,Anton,Heberle
11904,13613,1832,Edward,Hecht
11905,13614,1763,Johann,Heckel
11906,13615,1800,Karl,Heckel
11907,13616,1515,Wolff,Heckel
11908,13617,1860,Céleste,Heckscher
11909,13618,1520,Christoph,Hecyrus
11910,13619,1894,Josef,Hedar
11911,13620,1851,Ivar,Hedenblad
11912,13621,1864,Walter,Hedgcock
11913,13622,1953,Ken,Hedgecock
11914,13623,1931,Anthony,Hedges
11915,13624,NaN,Ase,Hedstrom
11916,13625,NaN,Petrus,Hedus
11917,13626,1862,John,Heed
11918,13627,1925,Ashley,Heenan
11919,13628,NaN,,Heeve
11920,13629,1975,David,Hefti
11921,13630,1922,Neal,Hefti
11922,13631,1841,Friedrich,Hegar
11923,13632,1944,Magne,Hegdal
11924,13633,1886,Robert,Heger
11925,13634,1961,Jake,Heggie
11926,13635,NaN,Aristide,Hegnard
11927,13636,1861,Anton,Hegner
11928,13637,NaN,Bela,Hegyi
11929,13638,1746,Andreas,Heichlinger
11930,13639,1876,Harald,Heide
11931,13668,1910,Bernhard,Heiden
11932,13669,NaN,Henriette,Heidenreich
11933,13670,1930,Werner,Heider
11934,13671,1854,Ludwig,Heidingsfeld
11935,13672,1864,Maximilian,Heidrich
11936,13673,1949,Ilya,Heifets
11937,13674,1962,Ido,Heifetz
11938,13675,1680,Musgrave,Heighington
11939,13676,1923,Anton,Heiller
11940,13677,1877,William,Heilman
11941,13678,1924,Harald,Heilmann
11942,13679,NaN,Max,Heim
11943,13680,NaN,Silvio,Hein
11944,13681,1930,Heinz-Albert,Heindrichs
11945,13682,NaN,Axel,Heine
11946,13683,1764,Friedrich,Heine
11947,13684,1937,Jeannot,Heinen
11948,13685,1683,Johann,Heinichen
11949,13686,1938,Paavo,Heininen
11950,13687,1948,Mikko,Heinio
11951,13688,1800,Jozsef,Heinisch
11952,13689,1968,Thomas,Heinisch
11953,13690,1626,Paul,Heinlein
11954,13691,1626,Paul,Hainlein
11955,13692,1781,Anthony,Heinrich
11956,13693,1260,,Meissen
11957,13694,NaN,,Mugeln
11958,13695,1780,Johann,Heinroth
11959,13696,NaN,Peter,Heins
11960,13697,NaN,Carl,Heins
11961,13698,NaN,Peter,Heinsius
11962,13699,1710,Michael,Heinsius
11963,13700,1490,Wolff,Heintz
11964,13701,1849,Georg,Heintze
11965,13702,1879,Gustaf,Heintze
11966,13703,NaN,August,Heinz
11967,13704,1943,Walter,Heinze
11968,13705,1820,Gustav,Heinze
11969,13706,1935,Josef,Heinzer
11970,13707,1830,Peter,Heise
11971,13708,1816,Wilhelm,Heiser
11972,13709,1937,Brent,Heisinger
11973,13710,1897,Hermann,Heiss
11974,13711,1938,John,Heiss
11975,13712,1937,Walter,Hekster
11976,13713,1978,Andrew,Helberg
11977,13714,1949,Raymond,Helble
11978,13715,NaN,Léo,Held
11979,13716,1585,Bartholomäus,Helder
11980,13717,NaN,Charles,Helfer
11981,13718,1901,Max,Helfman
11982,13719,1914,Hallgríimur,Helgason
11983,13720,1956,Piers,Hellawell
11984,13721,1721,Pieter,Hellendaal
11985,13722,NaN,Joseph,Heller
11986,13723,1936,Barbara,Heller
11987,13724,1518,Joachim,Heller
11988,13725,1633,Johann,Heller
11989,13726,1931,Alfred,Heller
11990,13727,1954,Richard,Heller
11991,13728,1813,Stephen,Heller
11992,13729,1493,"Lupus,",Hellinck
11993,13730,1703,Maximilian,Hellmann
11994,13731,1800,Georg,Hellmesberger
11995,13732,1828,Joseph,Hellmesberger
11996,13733,1830,Georg,Hellmesberger
11997,13734,1855,Joseph,Hellmesberger
11998,13735,NaN,Henrik,Hellstenius
11999,13736,1773,Karl,Hellwig
12000,13737,1913,Everett,Helm
12001,13738,1748,Rupert,Helm
12002,13739,1747,Adrien,Helmont
12003,13740,1715,Charles,Helmont
12004,13741,1932,Hans,Helms
12005,13742,1938,Robert,Helmschrott
12006,13743,1928,Robert,Helps
12007,13744,1816,Eduard,Helsted
12008,13745,1857,Gustav,Helsted
12009,13746,1818,Carl,Helsted
12010,13747,1956,Kim,Helweg
12011,13748,NaN,Benjamin,Hely
12012,13749,NaN,Cuthbert,Hely
12013,13750,1901,Victor,Hely-Hutchinson
12014,13751,1938,Bengt,Hemberg
12015,13752,1836,"Louis,",Hemelsoet
12016,13753,1725,Johann,Hemmerlein
12017,13754,NaN,,Hemery
12018,13755,1920,Michael,Heming
12019,13756,1951,Roger,Hemingway
12020,13757,NaN,Charles,Hemleb
12021,13758,NaN,Sigmund,Hemmel
12022,13759,1956,Ronald,Hemmel
12023,13760,1949,Bernhard,Hemmerle
12024,13761,1725,Johann,Hemmerlein
12025,13762,1735,Joseph,Hemmerlein
12026,13763,1730,Anton,Hemmerlein
12027,13764,1773,Ignaz,Hemmerlein
12028,13765,1903,Carlo,Hemmerling
12029,13766,1811,Frederick,Hempel
12030,13767,1940,Julius,Hemphill
12031,13768,1896,Alberto,Hemsi
12032,13769,NaN,,Henck
12033,13770,1962,Wim,Henderickx
12034,13771,1941,Moya,Henderson
12035,13772,NaN,Robert,Henderson
12036,13773,1896,Ray,Henderson
12037,13774,NaN,C.F.,Hendrichs
12038,13775,1935,Gerald,Hendrie
12039,13776,1942,Jimi,Hendrix
12040,13777,1955,Jesper,Hendze
12041,13778,NaN,Ben,Heneghan
12042,13779,1906,David,Heneker
12043,13780,1510,Lluys,Henestrosa
12044,13781,1910,Gerard,Hengeveld
12045,13782,NaN,Oscar,Henhapel
12046,13783,1780,Michael,Henkel
12047,13784,1805,Georg,Henkel
12048,13785,1913,Hans,Henkemans
12049,13786,1913,Hans,Henkemans
12050,13787,1961,Christian,Henking
12051,13788,1876,William,Henley
12052,13789,NaN,Richard,Henneberg
12053,13790,1901,Albert,Henneberg
12054,13791,1768,Johann,Henneberg
12055,13792,NaN,Porphire,Hennebert
12056,13793,1945,Ig,Henneman
12057,13794,1866,Swan,Hennessy
12058,13795,1784,Carl,Henning
12059,13796,NaN,Jacques,Henri
12060,13797,1853,Eduard,Schütt
12061,13798,NaN,,Utrecht
12062,13799,1819,"Paul,",Henrion
12063,13800,1854,Richard,Henrion
12064,13801,NaN,,Henrique
12065,13802,1963,Tomás,Henriques
12066,13803,1867,Fini,Henriques
12067,13804,1560,Jean,Henry
12068,13805,1934,Jean,Henry
12069,13806,NaN,John,Henry
12070,13807,1963,Mike,Henry
12071,13808,NaN,,Henry
12072,13809,1927,Pierre,Henry
12073,13810,1828,Wilhelm,Popp
12074,13811,1386,,V
12075,13812,1491,,Viii
12076,13813,NaN,Svante,Henryson
12077,13814,1898,Charles,Hens
12078,13815,1850,George,Henschel
12079,13816,NaN,Théodore,Henschel
12080,13817,1805,Fanny,Mendelssohn
12081,13818,1757,Johann,Hensel
12082,13819,1646,Daniel,Henstridge
12083,13820,NaN,Johan,Hentzschel
12084,13821,1926,Hans,Henze
12085,13822,1925,Robert,Heppener
12086,13823,1846,William,Hepworth
12087,13824,1803,Gustave,Hequet
12088,13825,NaN,Jean,Herault
12089,13826,1730,Chevalier,Herbain
12090,13827,1776,Johann,Herbart
12091,13828,1831,Johann,Herbeck
12092,13829,1886,Robert,Herberigs
12093,13830,1583,Edward,Herbert
12094,13831,1859,Victor,Herbert
12095,13832,1897,Muriel,Herbert
12096,13833,1941,Manfred,Herbig
12097,13834,NaN,,Herbin
12098,13835,1911,René,Herbin
12099,13836,1735,August,Herbing
12100,13837,1872,Henri,Hirschmann
12101,13838,1948,Bern,Herbolsheimer
12102,13839,1588,Johann,Herbst
12103,13840,1735,Johannes,Herbst
12104,13841,1943,Jörg,Herchet
12105,13842,1911,"Nikola,",Hercigonja
12106,13843,1796,Henri,Herdliska
12107,13844,NaN,Pedro,Heredia
12108,13845,NaN,Thomas,Herier
12109,13846,1819,Carl,Hering
12110,13847,1766,Karl,Hering
12111,13848,1809,Karl,Hering
12112,13849,NaN,Jean,Herissant
12113,13850,1480,Jean,Lhéritier
12114,13851,1841,Louise,Héritte-Viardot
12115,13852,NaN,,Herkomer
12116,13853,1849,Reinhold,Herman
12117,13854,NaN,Alexandre,Herman
12118,13855,1931,"Jerry,",Herman
12119,13856,1500,Nicolaus,Herman
12120,13857,1929,Vasile,Herman
12121,13858,NaN,Elias,Herman
12122,13859,NaN,Matthias,Hermann
12123,13860,1760,Johann,Hermann
12124,13861,1828,Friedrich,Hermann
12125,13862,NaN,A.R.,Hermann
12126,13863,NaN,,Hermann
12127,13864,NaN,Alphonse,Hermann
12128,13865,NaN,Gottfried,Hermann
12129,13866,NaN,L.,Hermann
12130,13867,1870,E.,Hermann
12131,13896,NaN,J.,Hermann
12132,13897,1869,Robert,Hermann
12133,13898,1914,"Ralph,",Hermann
12134,13899,1847,Augusta,Holmès
12135,13900,NaN,,Atrio
12136,13901,1883,"Henri,",Hermans
12137,13902,1923,Åke,Hermanson
12138,13903,1869,Pierre,Hermant
12139,13904,NaN,,Hermoso
12140,13905,NaN,Isidoro,Hernandez
12141,13906,1881,Juan,Hernandez
12142,13907,1912,Gisela,Gonzalo
12143,13908,1899,Eduardo,Moncada
12144,13909,1834,Pablo,Salces
12145,13910,1822,Rafael,Hernando
12146,13911,1883,Robert,Hernried
12147,13912,1755,François,Herold
12148,13913,1550,Johannes,Herold
12149,13914,1791,Ferdinand,Hérold
12150,13915,1730,Henry,Heron
12151,13916,1760,Franz,Heroux
12152,13917,NaN,,Herpin
12153,13918,1520,Homer,Herpol
12154,13919,NaN,,Herprech
12155,13920,NaN,V.,Herpreck
12156,13921,1952,Luis,Herra-Rodriguez
12157,13922,1700,Joseph,Herrando
12158,13923,1576,Michael,Herrer
12159,13924,1933,Hilda,Herrera
12160,13925,1665,Juan,Herrera
12161,13926,NaN,Tomas,Herrera
12162,13927,1921,"Félix,",Reina
12163,13928,1821,Maria,Stubenberg
12164,13929,1976,Brian,Herrington
12165,13930,1850,Eduard,Herrmann
12166,13931,1808,Gottfried,Herrmann
12167,13932,NaN,Keith,Herrmann
12168,13933,1882,Karl,Herrmann
12169,13934,1941,Peter,Herrmann
12170,13935,1868,Willy,Herrmann
12171,13936,1896,Hugo,Herrmann
12172,13937,1911,Bernard,Herrmann
12173,13938,1948,Philippe,Hersant
12174,13939,1955,Fred,Hersch
12175,13940,1971,Michael,Hersch
12176,13941,1734,Heinrich,Herschel
12177,13942,1738,Frederick,Herschel
12178,13943,1878,Jeanne,Herscher-Clement
12179,13944,1964,Sharon,Hershey
12180,13945,NaN,,Hert
12181,13946,1727,Johann,Hertel
12182,13947,1699,Johann,Hertel
12183,13948,1667,Jakob,Hertel
12184,13949,1971,Halbjan,Hertel-Aas
12185,13950,1844,Michal,Hertz
12186,13951,1990,David,Hertzberg
12187,13952,1960,Jean,Herve
12188,13953,NaN,Antoine,Herve
12189,13954,1825,Florimond,Herve
12190,13955,NaN,F.A.J.,Hervey
12191,13956,1855,Arthur,Hervey
12192,13957,NaN,Christian,Herwig
12193,13958,1794,Jacques,Herz
12194,13959,1803,Henri,Herz
12195,13960,1866,Franz,Herzig
12196,13961,1822,Johann,Herzog
12197,13962,1818,Ernst,Gotha
12198,13963,1847,Elisabeth,Herzogenberg
12199,13964,NaN,Jacques,Hesdin
12200,13965,NaN,Nicolle,Hesdin
12201,13966,1692,James,Heseltine
12202,13967,1968,Kenneth,Hesketh
12203,13968,1900,George,Hespe
12204,13969,1938,Hans-Joachim,Hespos
12205,13970,1859,Carl,Hess
12206,13971,NaN,,Hess
12207,13972,NaN,Nigel,Hess
12208,13973,1912,Ernst,Hess
12209,13974,1906,Willy,Hess
12210,13975,1844,Charles,Hess
12211,13976,NaN,Landgrave,Hesse
12212,13977,1809,Adolf,Hesse
12213,13978,1676,Ernst,Hesse
12214,13979,1712,Johann,Hesse
12215,13980,1716,Ludwig,Hesse
12216,13981,1629,Guillaume,Hesse
12217,13982,1863,Alexandre,Hesse
12218,13983,1955,Lutz,Hesse
12219,13984,1898,Eyvind,Hesselberg
12220,13985,1908,Kurt,Hessenberg
12221,13986,1806,Ludwig,Hetsch
12222,13987,1938,Jacques,Hétu
12223,13988,NaN,,Hetzel
12224,13989,1850,Richard,Heuberger
12225,13990,1860,Konrad,Heubner
12226,13991,1959,Stefan,Heucke
12227,13992,NaN,Louis,Heudelinne
12228,13993,1782,Antoine,Heudier
12229,13994,1500,Johannes,Heugel
12230,13995,NaN,Michael,Heupel
12231,13996,1940,Winfried,Heurich
12232,13997,1773,Johann,Heuschkel
12233,13998,NaN,Ernst,Heuser
12234,13999,NaN,Theodor,Heutschel
12235,14000,1849,Moritz,Heuzenroeder
12236,14001,1897,Leslie,Heward
12237,14002,1880,Thomas,Hewitt
12238,14003,1770,James,Hewitt
12239,14004,1801,John,Hewitt
12240,14005,1926,Anita,Hewitt-Jones
12241,14006,NaN,Thomas,Hewitt-Jones
12242,14007,NaN,David,Hewson
12243,14008,1881,George,Hewson
12244,14009,1832,Julius,Hey
12245,14010,NaN,Josef,Heyberger
12246,14011,1558,Ferdinando,Richardson
12247,14012,1499,Sebald,Heyden
12248,14013,NaN,Bruno,Heydrich
12249,14014,1884,Jonny,Heykens
12250,14015,1896,Werner,Heymann
12251,14016,NaN,Volker,Heyn
12252,14017,NaN,Joe,Heyne
12253,14018,NaN,Cornelius,Heyns
12254,14019,NaN,Paul,Heyse
12255,14020,1497,John,Heywood
12256,14021,1939,William,Hibbard
12257,14022,1970,Sean,Hickey
12258,14023,NaN,Murray,Hickman
12259,14024,1908,Hans,Hickmann
12260,14025,1638,Esaias,Hickmann
12261,14026,NaN,J.W.,Hicks
12262,14027,1956,Manuel,Hidalgo
12263,14028,1553,Guttiere,Hidalgo
12264,14029,1614,Juan,Hidalgo
12265,14030,1927,Juan,Codorniu
12266,14031,1928,Frigyes,Hidas
12267,14032,1899,Ethel,Hier
12268,14033,1962,Jennifer,Higdon
12269,14034,1952,Gary,Higginson
12270,14035,1822,Jean-Louis,Hignard
12271,14036,1940,Ichiro,Higo
12272,14037,1963,Mark,Hijleh
12273,14038,1976,Olivier,Hijmans
12274,14039,NaN,Daleo,Hilaire
12275,14040,NaN,,d'Orleans
12276,14041,1967,Alan,Hilario
12277,14042,1891,Johann,Hilber
12278,14043,1849,Eugen,Hildach
12279,14044,NaN,,Lavardin
12280,14045,1614,Johann,Hildebrand
12281,14046,NaN,Ulrich,Hildebrandt
12282,14047,1098,Hildegard,Bingen
12283,14048,1826,Henry,Hiles
12284,14049,1838,Wilhelm,Hill
12285,14050,1889,Mirrie,Hill
12286,14051,1870,Claude,Hill
12287,14052,1872,Edward,Hill
12288,14053,NaN,Roger,Hill
12289,14054,1802,Ureli,Hill
12290,14055,1780,Uri,Hill
12291,14056,1898,"Noel,",Gay
12292,14057,1957,David,Hill
12293,14058,1946,Douglas,Hill
12294,14059,1859,Mildred,Hill
12295,14060,1953,Robin,Hill
12296,14061,1957,Frank,Hill
12297,14062,1953,Ronald,Hill
12298,14063,1870,Alfred,Hill
12299,14064,1460,Johannes,Hillanis
12300,14065,1954,Anders,Hillborg
12301,14066,1852,Paul,Hillemacher
12302,14067,1860,Lucien,Hillemacher
12303,14068,NaN,Paul,Hillemacher
12304,14069,1811,Ferdinand,Hiller
12305,14070,1924,Lejaren,Hiller
12306,14071,1767,Friedrich,Hiller
12307,14072,1728,Johann,Hiller
12308,14073,1941,Wilfried,Hiller
12309,14074,1873,Hans,Hiller
12310,14075,1947,John,Hilliard
12311,14076,NaN,Louis,Hillier
12312,14077,NaN,Paul,Hillier
12313,14078,NaN,Karl,Hillmann
12314,14079,1803,Frantisek,Hilmar
12315,14080,1959,Gérard,Hilpipre
12316,14081,1939,Uwe,Hilprecht
12317,14082,NaN,B.,Hilse
12318,14083,1560,John,Hilton
12319,14084,1599,John,younger
12320,14085,1765,Friedrich,Himmel
12321,14086,1964,Rolf,Hind
12322,14087,NaN,,Hinde
12323,14088,1895,Paul,Hindemith
12324,14089,1900,Rudolf,Hindemith
12325,14090,1968,Matthew,Hindson
12326,14091,1687,William,Hine
12327,14092,1921,Jerome,Hines
12328,14093,NaN,John,Hingeston
12329,14094,NaN,,Hinkson
12330,14095,1754,Philipp,Hinner
